id,name,sector,official_website,source_name,source_url,status,created_at,updated_at
565,Edupass,"EdTechs; HRTechs - Engajamento, Performance e Cultura",,100 Open Startups (2023),https://www.openstartups.net/site/ranking/data/rankings/startups/2023-all.js,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
566,Clarke Energia,,,100 Open Startups (2023),https://www.openstartups.net/site/ranking/data/rankings/startups/2023-all.js,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
567,Noleak Defence,Cybersecurity e Identificação,,100 Open Startups (2023),https://www.openstartups.net/site/ranking/data/rankings/startups/2023-all.js,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
983,Monashees | The future is human,(descoberta - QFirst),https://www.monashees.com/portfolio?name=vambe,QFirst Open Search,https://www.monashees.com/portfolio?name=vambe,pending_deep_scan,2026-06-28 03:43:39.704923,2026-06-28 03:43:39.704923
984,Vambe | Nazca,(descoberta - QFirst),https://www.nazca.vc/portfolio/vambe,QFirst Open Search,https://www.nazca.vc/portfolio/vambe,pending_deep_scan,2026-06-28 03:43:39.704923,2026-06-28 03:43:39.704923
985,Vambe AI | M13,(descoberta - QFirst),https://www.m13.co/company/vambe,QFirst Open Search,https://www.m13.co/company/vambe,pending_deep_scan,2026-06-28 03:43:39.704923,2026-06-28 03:43:39.704923
147,Bits Academy,Direito,,100 Open Startups (2023),https://api.site.cubo.itau/startups?limit=511&page=1,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
986,"Hablla Marketing Conversacional, integração de sistemas e CRM",(descoberta - QFirst),http://hablla.com,QFirst Open Search,http://hablla.com,pending_deep_scan,2026-06-28 03:43:39.704923,2026-06-28 03:43:39.704923
574,Fu2re Smart Solutions,,,100 Open Startups (2023),https://www.openstartups.net/site/ranking/data/rankings/startups/2023-all.js,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
575,Deep Legal analytics,,,100 Open Startups (2023),https://www.openstartups.net/site/ranking/data/rankings/startups/2023-all.js,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
466,TCX,IndTechs - Automação e Inteligência Operacional; Artificial Intelligence; IoT; Big Data,,100 Open Startups (2023),https://api.site.cubo.itau/startups?limit=511&page=1,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
987,Mantis AI — The Data Intelligence Layer,(descoberta - QFirst),https://mantis-ai.com,QFirst Open Search,https://mantis-ai.com/,pending_deep_scan,2026-06-28 03:43:39.704923,2026-06-28 03:43:39.704923
988,MultiCortex | COMPUTAÇÃO HETEROGÊNEA PARA IA,(descoberta - QFirst),https://www.multicortex.ai,QFirst Open Search,https://www.multicortex.ai/,pending_deep_scan,2026-06-28 03:43:39.704923,2026-06-28 03:43:39.704923
579,Shooju Brasil Tecnologia da Informação Ltda.,,,100 Open Startups (2023),https://www.openstartups.net/site/ranking/data/rankings/startups/2023-all.js,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
581,SUIV - SISTEMA UNIFICADO DE INFORMAÇÕES VEICULARES,,,100 Open Startups (2023),https://www.openstartups.net/site/ranking/data/rankings/startups/2023-all.js,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
582,Startup Mundi,,,100 Open Startups (2023),https://www.openstartups.net/site/ranking/data/rankings/startups/2023-all.js,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
270,Carefy,Saúde,,100 Open Startups (2023),https://api.site.cubo.itau/startups?limit=511&page=1,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
584,COLAB TECNOLOGIA E SERVIÇOS DE INTERNET S.A,,,100 Open Startups (2023),https://www.openstartups.net/site/ranking/data/rankings/startups/2023-all.js,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
517,STANDOUT,MarTechs,,100 Open Startups (2024),https://www.openstartups.net/site/ranking/data/rankings/startups/2023-all.js,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
585,Oransys Industry IT Solutions,IndTechs - Automação e Inteligência Operacional,,100 Open Startups (2023),https://www.openstartups.net/site/ranking/data/rankings/startups/2023-all.js,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
586,"3,2,1 Beauty",HealthTechs; HRTechs - Recrutamento e Dept. Pessoal; Customer Service; Marketplace,,100 Open Startups (2023),https://www.openstartups.net/site/ranking/data/rankings/startups/2023-all.js,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
989,Qive | GPLC,(descoberta - QFirst),https://gplc.com.br/qive,QFirst Open Search,https://gplc.com.br/qive/,pending_deep_scan,2026-06-28 03:43:39.704923,2026-06-28 03:43:39.704923
990,BHub | Hub do Empreendedor,(descoberta - QFirst),https://app.bhub.ai,QFirst Open Search,https://app.bhub.ai/,pending_deep_scan,2026-06-28 03:43:39.704923,2026-06-28 03:43:39.704923
991,Agrocontar - Soluções Contábeis para o Agronegócio,(descoberta - QFirst),https://agrocontar.com.br,QFirst Open Search,https://agrocontar.com.br/,pending_deep_scan,2026-06-28 03:43:39.704923,2026-06-28 03:43:39.704923
992,Quality Associados | A maior contabilidade com foco em Terceiro Setor do Brasil.,(descoberta - QFirst),https://site.qualityassociados.com.br,QFirst Open Search,https://site.qualityassociados.com.br/,pending_deep_scan,2026-06-28 03:43:39.704923,2026-06-28 03:43:39.704923
591,Aqua Tecnologia,,,100 Open Startups (2023),https://www.openstartups.net/site/ranking/data/rankings/startups/2023-all.js,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
592,Munai,,,100 Open Startups (2023),https://www.openstartups.net/site/ranking/data/rankings/startups/2023-all.js,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
593,KOR Solutions,,,100 Open Startups (2023),https://www.openstartups.net/site/ranking/data/rankings/startups/2023-all.js,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
594,Exy Exoesqueletos Industriais,LogTechs; ConstrucTechs; IndTechs - Sustentabilidade e Conformidade; HealthTechs,,100 Open Startups (2023),https://www.openstartups.net/site/ranking/data/rankings/startups/2023-all.js,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
993,BHub secures $20M to become LatAm companies’ back-office administrator | TechCrunch,(descoberta - QFirst),https://techcrunch.com/2021/12/14/bhub-secures-20m-to-become-latam-companies-back-office-administrator,QFirst Open Search,https://techcrunch.com/2021/12/14/bhub-secures-20m-to-become-latam-companies-back-office-administrator/,pending_deep_scan,2026-06-28 03:43:39.704923,2026-06-28 03:43:39.704923
994,"Bhub, a Back Office-As-a-Service Startup, Raises $20M Series A",(descoberta - QFirst),https://www.bloomberglinea.com/english/bhub-a-back-office-as-a-service-startup-raises-20m-series-a,QFirst Open Search,https://www.bloomberglinea.com/english/bhub-a-back-office-as-a-service-startup-raises-20m-series-a/,pending_deep_scan,2026-06-28 03:43:39.704923,2026-06-28 03:43:39.704923
995,"AI-Powered $20M ARR: The Expansion Playbook of Jorge Vargas Neto, BHub",(descoberta - QFirst),https://podcast.latitud.com/995722/episodes/16832982-ai-powered-20m-arr-the-expansion-playbook-of-jorge-vargas-neto-bhub,QFirst Open Search,https://podcast.latitud.com/995722/episodes/16832982-ai-powered-20m-arr-the-expansion-playbook-of-jorge-vargas-neto-bhub,pending_deep_scan,2026-06-28 03:43:39.704923,2026-06-28 03:43:39.704923
996,Why We Invested in BHub - Next Billion Capital,(descoberta - QFirst),https://nextbillion.capital/why-we-invested-in-bhub,QFirst Open Search,https://nextbillion.capital/why-we-invested-in-bhub/,pending_deep_scan,2026-06-28 03:43:39.704923,2026-06-28 03:43:39.704923
599,ONBOARD,,,100 Open Startups (2023),https://www.openstartups.net/site/ranking/data/rankings/startups/2023-all.js,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
278,Saber Em Rede,Educação,,100 Open Startups (2023),https://api.site.cubo.itau/startups?limit=511&page=1,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
269,Embeddo,AutoTechs; IndTechs - Automação e Inteligência Operacional; IoT; Artificial Intelligence,,100 Open Startups (2023),https://api.site.cubo.itau/startups?limit=511&page=1,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
997,Marketing e Vendas - AN1 Martech,(descoberta - QFirst),https://aceleradoran1.com.br,QFirst Open Search,https://aceleradoran1.com.br/?utm_source=referral&utm_medium=assinatura_sites&utm_campaign=bhub,pending_deep_scan,2026-06-28 03:43:39.704923,2026-06-28 03:43:39.704923
998,enjoei,(descoberta - QFirst),https://enjoei.inhire.app/vagas,QFirst Open Search,https://enjoei.inhire.app/vagas/,pending_deep_scan,2026-06-28 03:43:39.704923,2026-06-28 03:43:39.704923
999,home - Relações com Investidores,(descoberta - QFirst),https://ri.enjoei.com,QFirst Open Search,https://ri.enjoei.com,pending_deep_scan,2026-06-28 03:43:39.704923,2026-06-28 03:43:39.704923
1000,"Banco de imagens, fotos, vetores, vídeos, músicas sem royalties | DepositPhotos",(descoberta - QFirst),https://depositphotos.com/br,QFirst Open Search,https://depositphotos.com/br/,pending_deep_scan,2026-06-28 03:43:39.704923,2026-06-28 03:43:39.704923
606,4intelligence,,,100 Open Startups (2023),https://www.openstartups.net/site/ranking/data/rankings/startups/2023-all.js,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
1001,Page 9,(descoberta - QFirst),https://page9.com,QFirst Open Search,https://page9.com/,pending_deep_scan,2026-06-28 03:43:39.704923,2026-06-28 03:43:39.704923
608,Antennas BI,,,100 Open Startups (2023),https://www.openstartups.net/site/ranking/data/rankings/startups/2023-all.js,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
609,INTELIGER IA,,,100 Open Startups (2023),https://www.openstartups.net/site/ranking/data/rankings/startups/2023-all.js,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
1002,Metro Quadrado,(descoberta - QFirst),https://metroquadrado.com,QFirst Open Search,https://metroquadrado.com/,pending_deep_scan,2026-06-28 03:43:39.704923,2026-06-28 03:43:39.704923
462,OPPEM,IndTechs,,100 Open Startups (2024),https://api.site.cubo.itau/startups?limit=511&page=1,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
279,Cargo Sapiens,LogTechs,,100 Open Startups (2024),https://api.site.cubo.itau/startups?limit=511&page=1,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
529,clickCompliance,LegalTechs,,100 Open Startups (2024),https://www.openstartups.net/site/ranking/data/rankings/startups/2023-all.js,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
1003,Loading...,(descoberta - QFirst),https://partners-official.com/Y5S8Q5,QFirst Open Search,https://partners-official.com/Y5S8Q5,pending_deep_scan,2026-06-28 03:43:39.704923,2026-06-28 03:43:39.704923
1004,GambleAware®: Gambling Help & Gambling Addiction,(descoberta - QFirst),https://www.begambleaware.org,QFirst Open Search,https://www.begambleaware.org,pending_deep_scan,2026-06-28 03:43:39.704923,2026-06-28 03:43:39.704923
1005,"Ajudante PX | Contratação ágil na logística, por diária - Ajudante PX",(descoberta - QFirst),https://ajudantepx.com.br,QFirst Open Search,https://ajudantepx.com.br/,pending_deep_scan,2026-06-28 03:43:39.704923,2026-06-28 03:43:39.704923
1006,PX.Center,(descoberta - QFirst),https://px.center,QFirst Open Search,https://px.center/,pending_deep_scan,2026-06-28 03:43:39.704923,2026-06-28 03:43:39.704923
256,Banco Útil,FinTechs,,100 Open Startups (2024),https://api.site.cubo.itau/startups?limit=511&page=1,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
623,Privacy Tools,LegalTechs,,100 Open Startups (2024),https://www.openstartups.net/site/ranking/data/rankings/startups/2024-all.js,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
22,Descola,EdTechs,,100 Open Startups (2024),https://api.site.cubo.itau/startups?limit=511&page=1,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
1007,Portal de Talentos Senior - Vagas de Emprego,(descoberta - QFirst),https://pxcenter.portaldetalentos.senior.com.br/about,QFirst Open Search,https://pxcenter.portaldetalentos.senior.com.br/about,pending_deep_scan,2026-06-28 03:43:39.704923,2026-06-28 03:43:39.704923
1008,Master Driver Brasil — O reality dos motoristas de caminhão,(descoberta - QFirst),https://masterdriverbrasil.com.br,QFirst Open Search,https://masterdriverbrasil.com.br,pending_deep_scan,2026-06-28 03:43:39.704923,2026-06-28 03:43:39.704923
1009,"“Brasil depende do motorista”, diz CEO da Motorista PX",(descoberta - QFirst),https://mundologistica.com.br/noticias/brasil-depende-do-motorista-diz-ceo-motorista-px,QFirst Open Search,https://mundologistica.com.br/noticias/brasil-depende-do-motorista-diz-ceo-motorista-px,pending_deep_scan,2026-06-28 03:43:39.704923,2026-06-28 03:43:39.704923
629,Bits - Legal Design,LegalTechs,,100 Open Startups (2024),https://www.openstartups.net/site/ranking/data/rankings/startups/2024-all.js,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
1010,"Com evolução digital no mercado de transportes, PX, de Joinville, cresce 143% e lidera ranking entre empresas de SC - SC Inova",(descoberta - QFirst),https://scinova.com.br/px-de-joinville-cresce-143-e-lidera-ranking-entre-empresas-de-sc,QFirst Open Search,https://scinova.com.br/px-de-joinville-cresce-143-e-lidera-ranking-entre-empresas-de-sc/,pending_deep_scan,2026-06-28 03:43:39.704923,2026-06-28 03:43:39.704923
631,Sling Hub,Big Data,,100 Open Startups (2024),https://www.openstartups.net/site/ranking/data/rankings/startups/2024-all.js,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
1011,"Brasil perdeu 1,2 milhão de motoristas de caminhão na última década, aponta levantamento – SETCESP",(descoberta - QFirst),https://setcesp.org.br/noticias/brasil-perdeu-12-milhao-de-motoristas-de-caminhao-na-ultima-decada-aponta-levantamento,QFirst Open Search,https://setcesp.org.br/noticias/brasil-perdeu-12-milhao-de-motoristas-de-caminhao-na-ultima-decada-aponta-levantamento/,pending_deep_scan,2026-06-28 03:43:39.704923,2026-06-28 03:43:39.704923
554,MotorHero,AutoTechs,,100 Open Startups (2024),https://www.openstartups.net/site/ranking/data/rankings/startups/2023-all.js,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
1012,A Melhor Plataforma de Capacitação de Profissionais da Logística | Academia PX - A Melhor Plataforma de Capacitação de Profissionais da Logística | Academia PX,(descoberta - QFirst),https://academiapx.com.br,QFirst Open Search,https://academiapx.com.br/,pending_deep_scan,2026-06-28 03:43:39.704923,2026-06-28 03:43:39.704923
1013,"2025 - Radar PX | Use inteligência de dados para mapear comportamentos, identificar riscos e prevenir perdas operacionais",(descoberta - QFirst),https://radarpx.com.br,QFirst Open Search,https://radarpx.com.br/,pending_deep_scan,2026-06-28 03:43:39.704923,2026-06-28 03:43:39.704923
1014,Laço Amarelo,(descoberta - QFirst),https://www.onsv.org.br/lacoamarelo,QFirst Open Search,https://www.onsv.org.br/lacoamarelo,pending_deep_scan,2026-06-28 03:43:39.704923,2026-06-28 03:43:39.704923
1015,Início - Renda Maior,(descoberta - QFirst),https://bancosimples.com.br,QFirst Open Search,https://bancosimples.com.br,pending_deep_scan,2026-06-28 03:43:39.704923,2026-06-28 03:43:39.704923
536,SULTS,RetailTechs,,100 Open Startups (2024),https://www.openstartups.net/site/ranking/data/rankings/startups/2023-all.js,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
1016,"Pesquisas, relatórios e reports – Fintechs",(descoberta - QFirst),http://bit.ly/reportfintechsmenu,QFirst Open Search,http://bit.ly/reportfintechsmenu,pending_deep_scan,2026-06-28 03:43:39.704923,2026-06-28 03:43:39.704923
1017,Vindi | Pagamentos que entendem seu modelo de negócio,(descoberta - QFirst),http://vindi.com.br,QFirst Open Search,http://Vindi.com.br,pending_deep_scan,2026-06-28 03:43:39.704923,2026-06-28 03:43:39.704923
1018,Fortune Tiger - Jogo do Tigrinho (Plataforma de jogos 2026),(descoberta - QFirst),http://smartbill.com.br,QFirst Open Search,http://Smartbill.com.br,pending_deep_scan,2026-06-28 03:43:39.704923,2026-06-28 03:43:39.704923
1019,Astella,(descoberta - QFirst),https://astellainvest.com,QFirst Open Search,https://astellainvest.com/,pending_deep_scan,2026-06-28 03:43:39.704923,2026-06-28 03:43:39.704923
643,Moavi,RetailTechs,,100 Open Startups (2024),https://www.openstartups.net/site/ranking/data/rankings/startups/2024-all.js,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
519,Construct IN,ConstrucTechs,,100 Open Startups (2024),https://www.openstartups.net/site/ranking/data/rankings/startups/2023-all.js,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
645,AlterVision,RetailTechs,,100 Open Startups (2024),https://www.openstartups.net/site/ranking/data/rankings/startups/2024-all.js,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
646,Deskbee,"HRTechs - Engajamento, Performance e Cultura",,100 Open Startups (2024),https://www.openstartups.net/site/ranking/data/rankings/startups/2024-all.js,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
647,Elaw Tecnologia,LegalTechs,,100 Open Startups (2024),https://www.openstartups.net/site/ranking/data/rankings/startups/2024-all.js,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
1020,Home - Criatec2,(descoberta - QFirst),http://www.criatec2.com.br,QFirst Open Search,http://www.criatec2.com.br/,pending_deep_scan,2026-06-28 03:43:39.704923,2026-06-28 03:43:39.704923
1021,SP Ventures – A leading venture focus on agfood-climate tech in Latin America.,(descoberta - QFirst),http://spventures.com.br,QFirst Open Search,http://spventures.com.br/,pending_deep_scan,2026-06-28 03:43:39.704923,2026-06-28 03:43:39.704923
650,Conecta Tech,RetailTechs,,100 Open Startups (2024),https://www.openstartups.net/site/ranking/data/rankings/startups/2024-all.js,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
1022,"Aceita Fácil Pagamentos | Plataforma para gestão de cobranças, recebimentos, emissão e recebimento por Boleto bancário",(descoberta - QFirst),http://aceitafacil.com,QFirst Open Search,http://AceitaFacil.com,pending_deep_scan,2026-06-28 03:43:39.704923,2026-06-28 03:43:39.704923
498,Planium,FinTechs,,100 Open Startups (2024),https://api.site.cubo.itau/startups?limit=511&page=1,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
653,Mission Brasil,RetailTechs,,100 Open Startups (2024),https://www.openstartups.net/site/ranking/data/rankings/startups/2024-all.js,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
560,Skedway,IoT,,100 Open Startups (2024),https://www.openstartups.net/site/ranking/data/rankings/startups/2023-all.js,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
655,Inklua,HRTechs - Recrutamento e Dept. Pessoal,,100 Open Startups (2024),https://www.openstartups.net/site/ranking/data/rankings/startups/2024-all.js,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
526,Nvoip,Customer Service,,100 Open Startups (2024),https://www.openstartups.net/site/ranking/data/rankings/startups/2023-all.js,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
1023,Avra — Graph Foundation Model for the economy,(descoberta - QFirst),https://avra.ai,QFirst Open Search,https://avra.ai/,pending_deep_scan,2026-06-28 03:43:39.704923,2026-06-28 03:43:39.704923
660,Mundi Game Experiences,EdTechs,,100 Open Startups (2024),https://www.openstartups.net/site/ranking/data/rankings/startups/2024-all.js,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
540,ST-One,IndTechs,,100 Open Startups (2024),https://www.openstartups.net/site/ranking/data/rankings/startups/2023-all.js,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
71,GRTS Digital,LegalTechs,,100 Open Startups (2024),https://api.site.cubo.itau/startups?limit=511&page=1,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
1024,Profissio.ai — IA à prova do dia-a-dia do seu negócio,(descoberta - QFirst),https://profissio.ai,QFirst Open Search,https://profissio.ai/,high_priority,2026-06-28 03:43:39.704923,2026-06-28 03:43:39.704923
